Month,Day,Year,Day of Week,Policy Number,Processing Done
July,12, 2016,Tuesday,VF52965310,Pay
July,12, 2016,Tuesday,VF52961770,Pay EFT
July,12, 2016,Tuesday,VF52991560,Pay EFT
July,12, 2016,Tuesday,VF52991860,Pay
July,13, 2016,Wednesday,VF52965310,Pay
July,13, 2016,Wednesday,VF52962390,Pay EFT
July,13, 2016,Wednesday,VF52973100,Pay EFT
July,13, 2016,Wednesday,VF52966230,Pay
July,13, 2016,Wednesday,VF52986920,Pay
July,13, 2016,Wednesday,VF52966070,Pay EFT
July,14, 2016,Thursday,VF52957930,Pay EFT
July,14, 2016,Thursday,VF52988700,Pay EFT
July,21, 2016,Thursday,VF52980770,Pay EFT
July,21, 2016,Thursday,VF52992060,Pay
July,25, 2016,Monday,VF52991130,Pay
July,26, 2016,Tuesday,VF53001130,Pay EFT
July,26, 2016,Tuesday,VF53001120,Pay EFT
July,26, 2016,Tuesday,VF52954820,Pay EFT
July,28, 2016,Thursday,VF76046480,Pay EFT
July,28, 2016,Thursday,VF53004800,Pay
July,29, 2016,Friday,VF52990810,Pay
July,29, 2016,Friday,VF52990660,Pay
July,29, 2016,Friday,VF52994450 ,Pay
July,29, 2016,Friday,VF52994460 ,Pay
July,29, 2016,Friday,VF52966940,Pay
July,29, 2016,Friday,VF52986450,Pay EFT
July,29, 2016,Friday,VF52994110,Pay EFT
August,1, 2016,Monday,VF52985790,Pay
August,2, 2016,Tuesday,VF52992780,Pay
August,2, 2016,Tuesday,VF52976370,Pay
August,2, 2016,Tuesday,VF52986240,Pay
August,2, 2016,Tuesday,VF52970320,Pay EFT
August,4, 2016,Thursday,VF52982850,Pay
August,4, 2016,Thursday,VF52985140,Pay
August,5, 2016,Friday,VF52998760,Pay
August,8, 2016,Monday,VF52997730,Pay
August,9, 2016,Tuesday,VF52975020,Pay
August,9, 2016,Tuesday,VF52974940,Pay
August,10, 2016,Wednesday,VF52966400,Pay
August,10, 2016,Wednesday,VF53000360,Pay
August,11, 2016,Thursday,VF52939880,Pay
August,11, 2016,Thursday,VF53003400,Pay
August,11, 2016,Thursday,VF53005130,Pay EFT
August,11, 2016,Thursday,VF52988950,Pay
August,11, 2016,Thursday,VF53004560,Pay
August,12, 2016,Friday,VF52998060,Pay
August,12, 2016,Friday,VF52989280,Pay
August,12, 2016,Friday,VF52986900,Pay EFT
August,16, 2016,Tuesday,VF52997800,Pay
August,16, 2016,Tuesday,VF52987790,Pay
August,17, 2016,Wednesday,VF52994520,Pay
August,22, 2016,Monday,VF52968790,Pay
August,25, 2016,Thursday,VF52977260,Pay
August,31, 2016,Wednesday,VF52984200,Pay
August,31, 2016,Wednesday,VF52989500,Pay
September,13, 2016,Tuesday,VF52987970,Pay
September,13, 2016,Tuesday,VF53014610,Pay
September,15, 2016,Thursday,VF52987450,Pay
September,16, 2016,Friday,VF53003510,Pay
September,16, 2016,Friday,VF53002560,Pay
September,16, 2016,Friday,VF53014610,Pay
September,19, 2016,Monday,VF52978460,Pay EFT
September,29, 2016,Thursday,VF52962240,Pay EFT
September,29, 2016,Thursday,VF52945650,Pay EFT
October,3, 2016,Monday,VF53007300,Pay
October,5, 2016,Wednesday,VF52990780,Pay
October,5, 2016,Wednesday,VF53007990,Pay
October,6, 2016,Thursday,VF52994620,Pay
October,6, 2016,Thursday,VF53007440,Pay
October,12, 2016,Wednesday,VF52988330,Pay
October,12, 2016,Wednesday,VF52997460,Pay
October,12, 2016,Wednesday,VF53021230,Pay
October,13, 2016,Thursday,VF53017120,Pay
October,13, 2016,Thursday,VF53005410,Pay
October,14, 2016,Friday,VF53010610,Pay
October,14, 2016,Friday,VF53012630,Pay
October,14, 2016,Friday,VF53026210,Pay EFT
October,18, 2016,Tuesday,VF53014990,Pay
October,18, 2016,Tuesday,VF52994720,Pay
October,18, 2016,Tuesday,VF53018970,Pay
October,18, 2016,Tuesday,VF53002720,Pay
October,27, 2016,Thursday,VF53015660,Pay
October,31, 2016,Monday,VF53032260,Pay
October,31, 2016,Monday,VF53032370,Pay
October,31, 2016,Monday,VF53003780,Pay
November,1, 2016,Tuesday,VF53009190,Pay
November,1, 2016,Tuesday,VF53028900,Pay
November,1, 2016,Tuesday,VF53009580,Pay
November,1, 2016,Tuesday,VF52991310,Pay
November,2, 2016,Wednesday,VF53015720,Pay
November,8, 2016,Tuesday,VF53019610,Pay
November,8, 2016,Tuesday,VF53032380,Pay
November,10, 2016,Thursday,VF53010410,Pay EFT
November,10, 2016,Thursday,VF53019010,Pay
November,14, 2016,Monday,VF53025550,Pay
November,14, 2016,Monday,VF52959930,Pay
November,16, 2016,Wednesday,VF53015960,Pay
November,16, 2016,Wednesday,VF53031440,Pay
November,17, 2016,Thursday,VF53030850,Pay
November,22, 2016,Tuesday,VF53009710,Pay
November,22, 2016,Tuesday,VF53012450,Pay
November,22, 2016,Tuesday,VF53011760,Pay
November,29, 2016,Tuesday,VF52994280,Pay
November,29, 2016,Tuesday,VF52998880,Pay EFT
November,30, 2016,Wednesday,VF53016870,Pay
November,30, 2016,Wednesday,VF53032320,Pay
November,30, 2016,Wednesday,VF53035130,Pay
November,30, 2016,Wednesday,VF53028510,Pay
December,1, 2016,Thursday,VF53010660,Pay
December,1, 2016,Thursday,VF53028670,Pay
December,2, 2016,Friday,VF53040780,Pay
December,9, 2016,Friday,VF53007380,Pay
December,13, 2016,Tuesday,VF53010340,Pay
December,13, 2016,Tuesday,VF53010790,Pay
December,13, 2016,Tuesday,VF53018160,Pay
December,13, 2016,Tuesday,VF53018780,Pay
December,13, 2016,Tuesday,VF53035120,Pay
December,13, 2016,Tuesday,VF53033980,Pay
December,15, 2016,Thursday,VF52968330,Pay
December,15, 2016,Thursday,VF52968320,Pay
December,20, 2016,Tuesday,VF53041160,Pay
December,20, 2016,Tuesday,VF53010860,Pay EFT
December,22, 2016,Thursday,VF53037430,Pay
December,30, 2016,Friday,VF53025250,Pay
December,30, 2016,Friday,VF53039350,Pay EFT
December,30, 2016,Friday,VF53039020,Pay
December,30, 2016,Friday,VF53058510,Pay
December,30, 2016,Friday,VF53042480,Pay EFT
December,30, 2016,Friday,VF53046320,Pay
January,5, 2017,Thursday,VF53020680,Pay EFT
January,13, 2017,Friday,VF53041600,Pay EFT
January,17, 2017,Tuesday,VF53029920,Pay EFT
January,20, 2017,Friday,VF53019240,Pay
January,24, 2017,Tuesday,VF53024880,Pay
January,27, 2017,Friday,VF53059000,Pay
January,27, 2017,Friday,VF53062560,Pay
January,27, 2017,Friday,VF53062620,Pay
January,30, 2017,Monday,VF53052170,Pay
January,31, 2017,Tuesday,VF53047110,Pay
February,1, 2017,Wednesday,VF53052330,Pay
February,1, 2017,Wednesday,VF53064990,Pay
February,3, 2017,Friday,VF53040940,Pay
February,6, 2017,Monday,VF53044760,Pay
February,6, 2017,Monday,VF53060290,Pay
February,6, 2017,Monday,VF53004420,Pay
February,8, 2017,Wednesday,VF53044750,Pay
February,9, 2017,Thursday,VF53057340,Pay
February,10, 2017,Friday,VF53048690,Pay
February,10, 2017,Friday,VF53061750,Pay
February,10, 2017,Friday,VF53050440,Pay EFT
February,10, 2017,Friday,VF53061400,Pay
February,16, 2017,Thursday,VF53064610,Pay EFT
February,17, 2017,Friday,VF53068290,Pay EFT
February,21, 2017,Tuesday,VF53065310,Pay
February,21, 2017,Tuesday,VF53031560,Pay
February,21, 2017,Tuesday,VF53073920,Pay
February,21, 2017,Tuesday,VF53056210,Pay
February,21, 2017,Tuesday,VF53064500,Pay
February,21, 2017,Tuesday,VF53064260,Pay
February,22, 2017,Wednesday,VF53071060,Pay
February,23, 2017,Thursday,VF53065220,Pay
February,23, 2017,Thursday,VF53045470,Pay
February,23, 2017,Thursday,VF53020510,Pay EFT
February,24, 2017,Friday,VF53063620,Pay
February,24, 2017,Friday,VF53066970,Pay
February,24, 2017,Friday,VF53064790,Pay
February,24, 2017,Friday,VF53056870,Pay
February,24, 2017,Friday,VF53059300,Pay
March,2, 2017,Thursday,VF53066350,Pay
March,2, 2017,Thursday,VF53071560,Pay
March,2, 2017,Thursday,VF53058520,Pay
March,2, 2017,Thursday,VF53075660,Pay
March,2, 2017,Thursday,VF53061460,Pay
March,3, 2017,Friday,VF53065760,Pay EFT
March,3, 2017,Friday,VF53048080,Pay
March,3, 2017,Friday,VF53040330,Pay
March,3, 2017,Friday,VF53040340,Pay
March,6, 2017,Monday,VF53029790,Pay
March,6, 2017,Monday,VF53065060,Pay
March,6, 2017,Monday,VF53043680,Pay
March,6, 2017,Monday,VF53045880,Pay
March,8, 2017,Wednesday,VF53042260,Pay EFT
March,16, 2017,Thursday,VF53065540,Pay
March,20, 2017,Monday,VF53072600,Pay EFT
March,21, 2017,Tuesday,VF53063310,Pay
March,21, 2017,Tuesday,VF53052020,Pay
March,21, 2017,Tuesday,VF53039670,Pay
March,21, 2017,Tuesday,VF53053440,Pay EFT
March,22, 2017,Wednesday,VF53051110,Pay
March,22, 2017,Wednesday,VF53059780,Pay
March,22, 2017,Wednesday,VF53074020,Pay
March,22, 2017,Wednesday,VF53043890 ,Pay
March,22, 2017,Wednesday,VF53045300  ,Pay
March,23, 2017,Thursday,VF53060720,Pay
March,23, 2017,Thursday,VF53043260,Pay
March,23, 2017,Thursday,VF53083270,Pay
March,23, 2017,Thursday,VF53073300,Pay
March,23, 2017,Thursday,VF53060910,Pay
March,23, 2017,Thursday,VF53074770,Pay
March,23, 2017,Thursday,VF53034360,Pay
March,23, 2017,Thursday,VF53083910,Pay EFT
March,23, 2017,Thursday,VF53074720,Pay
March,23, 2017,Thursday,VF53075250,Pay
March,23, 2017,Thursday,VF53079900,Pay
March,23, 2017,Thursday,VF53043490,Pay EFT
March,24, 2017,Friday,VF53066790,Pay EFT
March,24, 2017,Friday,VF53069550,Pay
March,24, 2017,Friday,VF53072370,Pay
March,24, 2017,Friday,VF53070810,Pay
March,24, 2017,Friday,VF53072570,Pay
March,24, 2017,Friday,VF53053000,Pay
March,24, 2017,Friday,VF53063780,Pay
March,27, 2017,Monday,VF53077390,Pay
March,27, 2017,Monday,VF53066650,Pay
March,27, 2017,Monday,VF53077400,Pay
March,27, 2017,Monday,VF53056690,Pay
March,27, 2017,Monday,VF53068680,Pay
March,27, 2017,Monday,VF53068320,Pay
March,27, 2017,Monday,VF53049440,Pay
March,27, 2017,Monday,VF53075940,Pay
March,27, 2017,Monday,VF53069280,Pay
March,27, 2017,Monday,VF53083770,Pay EFT
March,27, 2017,Monday,VF53083770,Pay EFT
March,28, 2017,Tuesday,VF53065850,Pay EFT
March,29, 2017,Wednesday,VF53058960,Pay
March,29, 2017,Wednesday,VF53075870,Pay
March,29, 2017,Wednesday,VF53065690,Pay
March,29, 2017,Wednesday,VF53083330,Pay
March,30, 2017,Thursday,VF53063090,Pay EFT
March,30, 2017,Thursday,VF52995040,Pay EFT
March,30, 2017,Thursday,VF53078980,Pay EFT
March,30, 2017,Thursday,VF53061850,Pay EFT
March,31, 2017,Friday,VF53062350,Pay
March,31, 2017,Friday,VF53062380,Pay
March,31, 2017,Friday,VF53062140,Pay
March,31, 2017,Friday,VF53076320,Pay
March,31, 2017,Friday,VF53056860,Pay
March,31, 2017,Friday,VF53072520,Pay
March,31, 2017,Friday,VF53076920,Pay
March,31, 2017,Friday,VF53087900,Pay
March,31, 2017,Friday,VF53039630,Pay EFT
March,31, 2017,Friday,VF53053150,Pay EFT
March,31, 2017,Friday,VF53056950,Pay EFT
April,3, 2017,Monday,VP66277690,Pay
April,3, 2017,Monday,VP66284200,Pay
April,3, 2017,Monday,VP66283530,Pay
April,4, 2017,Tuesday,VF53060350,Pay EFT
April,4, 2017,Tuesday,VP66282090,Pay
April,4, 2017,Tuesday,VP71081920,Pay
April,4, 2017,Tuesday,VF53063100,Pay
April,6, 2017,Thursday,VP66284880,Pay
April,6, 2017,Thursday,VP66284710,Pay
April,7, 2017,Friday,VP66281260,Pay
April,7, 2017,Friday,VF53081150,Pay
April,7, 2017,Friday,VF53054080,Pay
April,7, 2017,Friday,VF53025640,Pay
April,7, 2017,Friday,VF53021460,Pay
April,7, 2017,Friday,VF53081620,Pay
April,10, 2017,Monday,VF53060450,Pay
April,10, 2017,Monday,VF53081190,Pay
April,10, 2017,Monday,VP66285970,Pay
April,10, 2017,Monday,VF53075670,Pay
April,14, 2017,Friday,VF53081280,Pay
April,14, 2017,Friday,VF53049610,Pay
April,14, 2017,Friday,VF53067660,Pay
April,17, 2017,Monday,VP66284440,Pay
April,17, 2017,Monday,VF53079360,Pay
April,17, 2017,Monday,VF53076310,Pay
April,18, 2017,Tuesday,VF53054340,Pay
April,18, 2017,Tuesday,VF53084960,Pay
April,19, 2017,Wednesday,VP66286630,Pay
April,19, 2017,Wednesday,VF53068980,Pay
April,20, 2017,Thursday,VF53077000,Pay
April,20, 2017,Thursday,VF53095220 ,Pay
April,20, 2017,Thursday,VF53095250,Pay
April,20, 2017,Thursday,VF53055120,Pay
April,20, 2017,Thursday,VF53054730,Pay
April,20, 2017,Thursday,VF53097560,Pay
April,20, 2017,Thursday,VF53069490,Pay EFT
April,21, 2017,Friday,VF53091410,Pay
April,21, 2017,Friday,VF53045590,Pay
April,21, 2017,Friday,VF53083790,Pay
April,21, 2017,Friday,VF53085100,Pay
April,26, 2017,Wednesday,VF53066760,Pay
April,26, 2017,Wednesday,VP66285070,Pay
April,27, 2017,Thursday,VF53088780,Pay EFT
April,28, 2017,Friday,VF53070390,Pay
April,28, 2017,Friday,VF53067860,Pay
May,1, 2017,Monday,VF53096490,Pay
May,2, 2017,Tuesday,VP66284640,Pay
May,2, 2017,Tuesday,VF53066760,Pay
May,2, 2017,Tuesday,VF53064600,Pay EFT
May,3, 2017,Wednesday,VF53069010,Pay
May,4, 2017,Thursday,VF53078780,Pay
May,4, 2017,Thursday,VP66290240,Pay
May,4, 2017,Thursday,VF53007500,Pay
May,5, 2017,Friday,VF53095160,Pay EFT
May,10, 2017,Wednesday,VF53040830,Pay EFT
May,11, 2017,Thursday,VF53069300,Pay EFT
May,19, 2017,Friday,VF53085910,Pay
May,19, 2017,Friday,VF53054300,Pay
May,19, 2017,Friday,VF53095060,Pay
May,19, 2017,Friday,VF53090460,Pay
May,19, 2017,Friday,VF53096170,Pay
May,19, 2017,Friday,VF53076780,Pay
May,19, 2017,Friday,VF53082150,Pay
May,19, 2017,Friday,VF53104610,Pay
May,19, 2017,Friday,VF53093400,Pay
May,22, 2017,Monday,VP66284860,Pay
May,23, 2017,Tuesday,VF53098690,Pay
May,23, 2017,Tuesday,VF53086790,Pay
May,23, 2017,Tuesday,VF53083520,Pay
May,23, 2017,Tuesday,VF53076900,Pay
May,23, 2017,Tuesday,VF53104830,Pay
May,23, 2017,Tuesday,VF53085530,Pay
May,26, 2017,Friday,VF53097060,Pay EFT
May,30, 2017,Tuesday,VF53096170,Pay
May,30, 2017,Tuesday,VF53097180,Pay
May,30, 2017,Tuesday,VF53056920,Pay
May,30, 2017,Tuesday,VF53096130,Pay
May,30, 2017,Tuesday,VF53096120,Pay
May,30, 2017,Tuesday,VF53074100,Pay
May,30, 2017,Tuesday,VF53096110,Pay
May,30, 2017,Tuesday,VF53079120,Pay
May,30, 2017,Tuesday,VF53100150,Pay
May,30, 2017,Tuesday,VF53062820,Pay
May,30, 2017,Tuesday,VF53091140,Pay
May,31, 2017,Wednesday,VP66288880,Pay
May,31, 2017,Wednesday,VP66288870,Pay
May,31, 2017,Wednesday,VP66289250,Pay
May,31, 2017,Wednesday,VP66284210,Pay
May,31, 2017,Wednesday,VF53019640,Pay
May,31, 2017,Wednesday,VF53099780,Pay
May,31, 2017,Wednesday,VF53092050,Pay EFT
May,31, 2017,Wednesday,VF53107470,Pay
June,2, 2017,Friday,VF53050160,Pay EFT
June,5, 2017,Monday,VF53085190,Pay
June,5, 2017,Monday,VF53071500,Pay EFT
June,6, 2017,Tuesday,VF53088130,Pay
June,6, 2017,Tuesday,VF53068080,Pay
June,6, 2017,Tuesday,VF53102560,Pay
June,6, 2017,Tuesday,VF53102190,Pay
June,6, 2017,Tuesday,VF53104030,Pay
June,6, 2017,Tuesday,VP66280830,Pay
June,9, 2017,Friday,VF53101670,Pay
June,9, 2017,Friday,VF53091640,Pay
June,9, 2017,Friday,VF53102170,Pay
June,9, 2017,Friday,VF53109010,Pay
June,9, 2017,Friday,VF53090400,Pay
June,9, 2017,Friday,VF53098180,Pay EFT
June,13, 2017,Tuesday,VF53115540,Pay
June,16, 2017,Friday,VF53078180,Pay
June,16, 2017,Friday,VF53068490,Pay
June,16, 2017,Friday,VF53105360,Pay
June,16, 2017,Friday,VF53107650,Pay
June,16, 2017,Friday,VF53101460,Pay
June,16, 2017,Friday,VF53119380,Pay
June,19, 2017,Monday,VF53116420,Pay
June,29, 2017,Thursday,VF53098210,Pay
June,30, 2017,Friday,VF53108530,Pay EFT
July,3, 2017,Monday,VP66285550,Pay
July,3, 2017,Monday,VP66292390,Pay
July,3, 2017,Monday,VP66292340,Pay
July,3, 2017,Monday,VP66288290,Pay
July,3, 2017,Monday,VF53066410,Pay
July,3, 2017,Monday,VF53106040,Pay
July,3, 2017,Monday,VP66295400,Pay
July,3, 2017,Monday,VF53105380,Pay
July,3, 2017,Monday,VF53105760,Pay
July,3, 2017,Monday,VF53097790,Pay
July,3, 2017,Monday,VF53097840,Pay
July,3, 2017,Monday,VF53108590,Pay
July,3, 2017,Monday,VF53131530,Pay
July,3, 2017,Monday,VF53093630,Pay
July,6, 2017,Thursday,VF53105150,Pay EFT
July,6, 2017,Thursday,VP66288010,Pay
July,7, 2017,Friday,VF53105190,Pay EFT
July,7, 2017,Friday,VF53103130,Pay EFT
July,11, 2017,Tuesday,VF53101440,Pay
July,11, 2017,Tuesday,VF53088150,Pay EFT
July,13, 2017,Thursday,VF53062690,Pay
July,13, 2017,Thursday,VF53117910,Pay EFT
July,14, 2017,Friday,VF53115330,Pay
July,14, 2017,Friday,VF53108820,Pay EFT
July,20, 2017,Thursday,VF53085730,Pay
July,21, 2017,Friday,VF53130650,Pay
July,24, 2017,Monday,VF53104790,Pay EFT
July,24, 2017,Monday,VP66295110,Pay
July,24, 2017,Monday,VF53138680,Pay
July,24, 2017,Monday,VF53098460,Pay
July,24, 2017,Monday,VF53125000,Pay
July,24, 2017,Monday,VF53126240,Pay
July,24, 2017,Monday,VF53125650,Pay EFT
July,24, 2017,Monday,VF53059750,Pay EFT
July,24, 2017,Monday,VF53089610,Pay EFT
July,24, 2017,Monday,VF53137390,Pay EFT
July,25, 2017,Tuesday,VF53098520,Pay EFT
July,25, 2017,Tuesday,VF53131940,Pay EFT
July,25, 2017,Tuesday,VF53098920,Pay EFT
July,25, 2017,Tuesday,VF53115240,Pay EFT
July,25, 2017,Tuesday,VP66278490,Pay EFT
July,25, 2017,Tuesday,VF53114630,Pay EFT
July,26, 2017,Wednesday,VF53088680,Pay
July,26, 2017,Wednesday,VP66298910,Pay EFT
July,27, 2017,Thursday,VF53070330,Pay
July,27, 2017,Thursday,VF53116930,Pay
July,27, 2017,Thursday,VF53116950,Pay
July,27, 2017,Thursday,VF53120840,Pay
July,27, 2017,Thursday,VF53126900,Pay
July,27, 2017,Thursday,VF53104760,Pay
July,27, 2017,Thursday,VF53122280,Pay
July,27, 2017,Thursday,VF53134050,Pay
July,27, 2017,Thursday,VF53085520,Pay
July,28, 2017,Friday,VF53077350,Pay
July,28, 2017,Friday,VF53100780,Pay
July,28, 2017,Friday,VF53083850,Pay
July,28, 2017,Friday,VF53092340,Pay
July,28, 2017,Friday,VF53130990,Pay EFT
July,28, 2017,Friday,VF53070040,Pay EFT
July,28, 2017,Friday,VF53127260,Pay EFT
July,28, 2017,Friday,VF53116170,Pay
July,28, 2017,Friday,VF53107870,Pay
July,28, 2017,Friday,VF53124850,Pay
July,28, 2017,Friday,VF53071100,Pay EFT
July,31, 2017,Monday,VP66295880,Pay
July,31, 2017,Monday,VP66283840,Pay
July,31, 2017,Monday,VF53083190,Pay
July,31, 2017,Monday,VF53126680,Pay EFT
July,31, 2017,Monday,VF53129620,Pay
August,1, 2017,Tuesday,VF53125760,Pay
August,3, 2017,Thursday,VF53125760,Pay
August,3, 2017,Thursday,VP66297350,Pay
August,3, 2017,Thursday,VF53124830,Pay
August,4, 2017,Friday,VF53108030,Pay EFT
August,4, 2017,Friday,VP66297260,Pay EFT
August,4, 2017,Friday,VF53151570,Pay
August,7, 2017,Monday,VF53127280,Pay
August,7, 2017,Monday,VF53086100,Pay EFT
August,7, 2017,Monday,VF53076370,Pay EFT
August,7, 2017,Monday,VF53135170,Pay
August,7, 2017,Monday,VP66295460,Pay EFT
August,7, 2017,Monday,VF53088700,Pay EFT
August,7, 2017,Monday,VP66288460,Pay
August,7, 2017,Monday,VF53130390,Pay
August,7, 2017,Monday,VF53119830,Pay EFT
August,8, 2017,Tuesday,VF53122170,Pay
August,8, 2017,Tuesday,VF53141090,Pay EFT
August,9, 2017,Wednesday,VF53088870,Pay
August,9, 2017,Wednesday,VF53100610,Pay EFT
August,10, 2017,Thursday,VF53076370,Pay EFT
August,11, 2017,Friday,VF53133550,Pay EFT
August,11, 2017,Friday,VF53097800,Pay EFT
August,11, 2017,Friday,VF53086140,Pay
August,15, 2017,Tuesday,VF53132970,Pay
August,15, 2017,Tuesday,VF53097530,Pay
August,15, 2017,Tuesday,VF53145680,Pay
August,15, 2017,Tuesday,VF53070330,Pay EFT
August,16, 2017,Wednesday,VF53104630,Pay
August,17, 2017,Thursday,VF53137910,Pay EFT
August,17, 2017,Thursday,VP66293840,Pay
August,17, 2017,Thursday,VF53136080,Pay
August,18, 2017,Friday,VF53139810,Pay
August,18, 2017,Friday,VF53139690,Pay
August,18, 2017,Friday,VF53122220,Pay
August,18, 2017,Friday,VF53127280,Pay
August,18, 2017,Friday,VF53082650,Pay
August,18, 2017,Friday,VF53108330,Pay
August,18, 2017,Friday,VF53030280,Pay
August,18, 2017,Friday,VF53132340,Pay
August,18, 2017,Friday,VF53132370,Pay
August,18, 2017,Friday,VF53132210,Pay EFT
August,21, 2017,Monday,VF53134080,Pay
August,21, 2017,Monday,VP66291390,Pay
August,21, 2017,Monday,VF53101730,Pay EFT
August,21, 2017,Monday,VP66295970,Pay
August,21, 2017,Monday,VP66300720,Pay
August,21, 2017,Monday,VF53147330,Pay
August,21, 2017,Monday,VF53147340,Pay
August,21, 2017,Monday,VF53084420,Pay
August,21, 2017,Monday,VF53123600,Pay
August,21, 2017,Monday,VP66291970,Pay
August,21, 2017,Monday,VP66292880,Pay
August,21, 2017,Monday,VP66292720,Pay
August,21, 2017,Monday,VF53126030,Pay
August,21, 2017,Monday,VP66296010,Pay
August,21, 2017,Monday,VF53126020,Pay EFT
August,22, 2017,Tuesday,VP66293050,Pay
August,22, 2017,Tuesday,VP66296640,Pay
August,22, 2017,Tuesday,VP66300420,Pay
August,22, 2017,Tuesday,VF53140710,Pay EFT
August,23, 2017,Wednesday,VF53132260 ,Pay EFT
August,23, 2017,Wednesday,VF53125030,Pay EFT
August,23, 2017,Wednesday,VF53121450,Pay EFT
August,23, 2017,Wednesday,VF53134260,Pay EFT
August,24, 2017,Thursday,VF53056790,Pay EFT
August,24, 2017,Thursday,VF53100040,Pay
August,25, 2017,Friday,VF53108830,Pay EFT
August,25, 2017,Friday,VF53134500,Pay EFT
August,25, 2017,Friday,VF53107410,Pay EFT
August,25, 2017,Friday,VF53134390,Pay EFT
August,25, 2017,Friday,VF53147530,Pay EFT
August,25, 2017,Friday,VF53134900,Pay
August,25, 2017,Friday,VF53057080,Pay EFT
August,25, 2017,Friday,VF53125540,Pay EFT
August,28, 2017,Monday,VF53127260,Pay
August,28, 2017,Monday,VF53125500,Pay
August,28, 2017,Monday,VF53067620,Pay
August,28, 2017,Monday,VF53134190,Pay
August,28, 2017,Monday,VF53133220,Pay EFT
August,28, 2017,Monday,VF53152610,Pay
August,28, 2017,Monday,VF53140560,Pay
August,28, 2017,Monday,VP66299140,Pay
August,28, 2017,Monday,VF53144140,Pay
August,28, 2017,Monday,VF53140380,Pay
August,28, 2017,Monday,VF53117260,Pay
August,28, 2017,Monday,VF53141850,Pay
August,29, 2017,Tuesday,VF53132050,Pay
August,29, 2017,Tuesday,VF53143170,Pay
August,29, 2017,Tuesday,VF53136270,Pay
August,29, 2017,Tuesday,VF53139270,Pay
August,29, 2017,Tuesday,VF53120010,Pay
August,29, 2017,Tuesday,VP66288200,Pay
August,29, 2017,Tuesday,VP66302020,Pay
August,29, 2017,Tuesday,VP66296960,Pay
August,29, 2017,Tuesday,VP66279610,Pay
August,29, 2017,Tuesday,VF53146180,Pay
August,30, 2017,Wednesday,VF53132050,Pay
August,30, 2017,Wednesday,VF53077110,Pay
August,30, 2017,Wednesday,VF53122770,Pay
August,30, 2017,Wednesday,VF53131210,Pay
August,30, 2017,Wednesday,VF53153940,Pay
August,30, 2017,Wednesday,VF53088720,Pay EFT
August,30, 2017,Wednesday,VF53097100,Pay EFT
August,31, 2017,Thursday,VF53105630,Pay
August,31, 2017,Thursday,VF76048140,Pay
August,31, 2017,Thursday,VF76048150,Pay
August,31, 2017,Thursday,VF53146400,Pay
August,31, 2017,Thursday,VF53139000,Pay
August,31, 2017,Thursday,VF53143100,Pay
August,31, 2017,Thursday,VF53120260,Pay
August,31, 2017,Thursday,VF53089650,Pay
August,31, 2017,Thursday,VF53152250,Pay
August,31, 2017,Thursday,VF53140420,Pay
August,31, 2017,Thursday,VF53134710,Pay
August,31, 2017,Thursday,VP66300420,Pay EFT
August,31, 2017,Thursday,VP66293800,Pay EFT
