Date,Policy #,Processing Done
"Thursday, August 29, 2019",VF53491360,Paycase
"Thursday, August 29, 2019",AT10489560,Docattach
"Thursday, August 29, 2019",VF53478960,Docattach
"Friday, August 30, 2019",VF53487290 ,Docattach
"Friday, August 30, 2019",VF53461210,Docattach
"Friday, August 30, 2019",VF53494430,Docattach
"Friday, August 30, 2019",VF53487450,Docattach
"Friday, August 30, 2019",VF53482480,Docattach
"Friday, August 30, 2019",VF53491180,Paycase
"Friday, August 30, 2019",VP66358760 ,Docattach
"Friday, August 30, 2019",VP66368530,Docattach
"Friday, August 30, 2019",VF53485900,Docattach
"Friday, August 30, 2019",VF53469110 ,Docattach
"Friday, August 30, 2019",AT10481330,Docattach
"Tuesday, September 3, 2019",VF53487290,Docattach
"Tuesday, September 3, 2019",VF53501750,Pre Internal
"Tuesday, September 3, 2019",VF53466690,Docattach
"Tuesday, September 3, 2019",VF53447320,Docattach
"Tuesday, September 3, 2019",VF53476850,Docattach
"Tuesday, September 3, 2019",VF53471610,Docattach
"Wednesday, September 4, 2019",VF53490040,Docattach
"Wednesday, September 4, 2019",VP66370580,Docattach
"Wednesday, September 4, 2019",VF53406630,Docattach
"Wednesday, September 4, 2019",VF53485140,Docattach
"Wednesday, September 4, 2019",VF53502880,Pre Internal
"Wednesday, September 4, 2019",VP66367320,Docattach
"Wednesday, September 4, 2019",AT10488230 ,Docattach
"Wednesday, September 4, 2019",VF53495470,Docattach
"Thursday, September 5, 2019",VF53495470,Docattach
"Thursday, September 5, 2019",VF53487290,Docattach
"Thursday, September 5, 2019",VF53351960,Docattach
"Thursday, September 5, 2019",VP66370240,Docattach
"Thursday, September 5, 2019",VF53478960,Paycase
"Thursday, September 5, 2019",VP66358640,Docattach
"Thursday, September 5, 2019",VP66365540,Docattach
"Thursday, September 5, 2019",VF53462320,Docattach
"Thursday, September 5, 2019",VF53495470,Docattach
"Thursday, September 5, 2019",VF53421640,Docattach
"Thursday, September 5, 2019",VP66359580,Docattach
"Thursday, September 5, 2019",AT10491020,Docattach
"Thursday, September 5, 2019",AT10492690,Docattach
"Friday, September 6, 2019",VF53478960,Paycase
"Friday, September 6, 2019",VF53497300,Docattach
"Friday, September 6, 2019",AT10485610,Docattach
"Friday, September 6, 2019",VF53497920,Paycase
"Friday, September 6, 2019",VF53504080,EFT TIA
"Friday, September 6, 2019",AT10494380,EFT TIA
"Friday, September 6, 2019",VF53477430,Docattach
"Friday, September 6, 2019",VP66367290,Paycase
"Friday, September 6, 2019",VF53477110 ,Docattach
"Friday, September 6, 2019",VP66367450 ,Docattach
"Friday, September 6, 2019",VP66363140,Docattach
"Tuesday, September 10, 2019",VP66366340,Docattach
"Tuesday, September 10, 2019",VF53421640,Docattach
"Tuesday, September 10, 2019",VF53497730,Docattach
"Tuesday, September 10, 2019",VF53498180,Paycase
"Tuesday, September 10, 2019",VF53505100,Pre Internal
"Tuesday, September 10, 2019",VP66362660,Docattach
"Tuesday, September 10, 2019",VP66372320,Docattach
"Wednesday, September 11, 2019",VF53497300,Apply Check
"Wednesday, September 11, 2019",VF53489300,Apply Check
"Wednesday, September 11, 2019",VF53346390,Docattach
"Wednesday, September 11, 2019",VP66366340,Docattach
"Wednesday, September 11, 2019",VF53487290,Not Taken
"Wednesday, September 11, 2019",VF53487450,Not Taken
"Wednesday, September 11, 2019",VF53480950,Docattach
"Wednesday, September 11, 2019",VF53506240,Pre Internal
"Wednesday, September 11, 2019",VF53458650 ,Pre Internal
"Wednesday, September 11, 2019",VF53493930,Docattach
"Thursday, September 12, 2019",VF53489330,Paycase
"Thursday, September 12, 2019",VF53490230,Paycase
"Thursday, September 12, 2019",VF53435830 ,Docattach
"Thursday, September 12, 2019",VP66368800,Docattach
"Thursday, September 12, 2019",VF53475980,Docattach
"Thursday, September 12, 2019",VF53485760,Docattach
"Thursday, September 12, 2019",VP66363070,Docattach
"Thursday, September 12, 2019",VF53493330,Docattach
"Thursday, September 12, 2019",VP66363240,Docattach
"Thursday, September 12, 2019",VP66364830,Docattach
"Thursday, September 12, 2019",VP66363050,Docattach
"Friday, September 13, 2019",VF53498180,Docattach
"Friday, September 13, 2019",VP66366340,Docattach
"Friday, September 13, 2019",VP66364830,Docattach
"Friday, September 13, 2019",VP66363050,Docattach
"Friday, September 13, 2019",VP66363240,Docattach
"Friday, September 13, 2019",VF53484690,Docattach
"Friday, September 13, 2019",VP66363240,Docattach
"Friday, September 13, 2019",VP66364830,Docattach
"Friday, September 13, 2019",VP66366340,Docattach
"Friday, September 13, 2019",VP66364830,Docattach
"Friday, September 13, 2019",VP66363050,Docattach
"Friday, September 13, 2019",VP66363240,Docattach
"Friday, September 13, 2019",VF53491130 ,Docattach
"Tuesday, September 17, 2019",VP66364830,Docattach
"Tuesday, September 17, 2019",VP66363050,Docattach
"Tuesday, September 17, 2019",VF53489330,Docattach
"Tuesday, September 17, 2019",VP66368360,Docattach
"Tuesday, September 17, 2019",VF53485090 ,Docattach
"Tuesday, September 17, 2019",VF53485320,Docattach
"Tuesday, September 17, 2019",VP66358760,Docattach
"Tuesday, September 17, 2019",VP66364480,Docattach
"Tuesday, September 17, 2019",VF53484850,Docattach
"Tuesday, September 17, 2019",VF53468740,Docattach
"Tuesday, September 17, 2019",VF53485090 ,Docattach
"Tuesday, September 17, 2019",VF53508320,Pre Internal
"Tuesday, September 17, 2019",VF53466850,Docattach
"Wednesday, September 18, 2019",VP66368360,Docattach
"Wednesday, September 18, 2019",VF53480950,Docattach
"Wednesday, September 18, 2019",VF53485320,Docattach
"Wednesday, September 18, 2019",VP66358760 ,Docattach
"Wednesday, September 18, 2019",VP66368230,Paycase
"Wednesday, September 18, 2019",LTC5340650,Docattach
"Wednesday, September 18, 2019",VP66365410,Docattach
"Wednesday, September 18, 2019",VP66375890,Pre Internal
"Wednesday, September 18, 2019",VF53490970,Docattach
"Wednesday, September 18, 2019",LTC5341430,Docattach
"Wednesday, September 18, 2019",VF53487260,Docattach
"Wednesday, September 18, 2019",VF53495050,Docattach
"Wednesday, September 18, 2019",AT10485640,Docattach
"Wednesday, September 18, 2019",LTC5345290,Docattach
"Wednesday, September 18, 2019",AT10482480,Docattach
"Thursday, September 19, 2019",VF53499680,Docattach
"Thursday, September 19, 2019",VF53497300,Docattach
"Thursday, September 19, 2019",VP66366340,Docattach
"Thursday, September 19, 2019",VF53414000,Reissue
"Thursday, September 19, 2019",VF53509620,Apply Check
"Thursday, September 19, 2019",VF53419620,Docattach
"Thursday, September 19, 2019",VF53372600,Docattach
"Thursday, September 19, 2019",VP66362940,Docattach
"Thursday, September 19, 2019",VP66367550,Docattach
"Friday, September 20, 2019",VP66368120,Docattach
"Friday, September 20, 2019",VP66368110,Docattach
"Friday, September 20, 2019",VF53489270,Docattach
"Friday, September 20, 2019",VF53414000,Reissue
"Friday, September 20, 2019",VF53476920,Docattach
"Friday, September 20, 2019",VF53480950,Apply Check
"Wednesday, September 25, 2019",VF53469830,Docattach
"Wednesday, September 25, 2019",VP66359140,Reissue
"Wednesday, September 25, 2019",VF53451590,Docattach
"Wednesday, September 25, 2019",VF53479040,Docattach
"Wednesday, September 25, 2019",VF53511270,EFT TIA
"Wednesday, September 25, 2019",VF53450750,Docattach
"Wednesday, September 25, 2019",VF53491640,Docattach
"Wednesday, September 25, 2019",VF53442340,Docattach
"Wednesday, September 25, 2019",VF53506580,Docattach
"Wednesday, September 25, 2019",VF53512180,Pre Internal
"Wednesday, September 25, 2019",LTC5343880,Paycase
"Wednesday, September 25, 2019",VP66370100,Paycase
"Wednesday, September 25, 2019",VF53445140,Docattach
"Wednesday, September 25, 2019",VF53470830,Paycase
"Thursday, September 26, 2019",VP66359140,Reissue
"Thursday, September 26, 2019",LTC5338590,Docattach
"Thursday, September 26, 2019",VF53486730,Docattach
"Thursday, September 26, 2019",VP66370950,Docattach
"Thursday, September 26, 2019",VF53438940 ,Docattach
"Thursday, September 26, 2019",VF53431330,Docattach
"Thursday, September 26, 2019",VP66363370,Docattach
"Thursday, September 26, 2019",VF53450680,Apply Check
"Thursday, September 26, 2019",VP66373580,Docattach
"Thursday, September 26, 2019",VF53499870,Docattach
"Thursday, September 26, 2019",AT10491180,Paycase
"Thursday, September 26, 2019",VF53461080,Docattach
"Thursday, September 26, 2019",VF53502190,Docattach
"Friday, September 27, 2019",VP66367790,Docattach
"Friday, September 27, 2019",VF53506580,Docattach
"Friday, September 27, 2019",VF53502190,Docattach
"Friday, September 27, 2019",VF53488700,Docattach
"Friday, September 27, 2019",VF53466520,Docattach
"Friday, September 27, 2019",LTC5346780,Docattach
"Friday, September 27, 2019",VF53466520,Paycase
"Friday, September 27, 2019",VF53464790,Docattach
"Monday, September 30, 2019",VF53495580,Docattach
"Monday, September 30, 2019",VF53482840,Docattach
"Monday, September 30, 2019",VF53513020,EFT TIA
"Monday, September 30, 2019",VF53513400,EFT TIA
"Monday, September 30, 2019",VF53513390,EFT TIA
"Monday, September 30, 2019",VF53442390,Docattach
"Monday, September 30, 2019",VP66363370,Docattach
"Monday, September 30, 2019",VP66353810,Docattach
"Monday, September 30, 2019",VF53513580,EFT TIA
"Monday, September 30, 2019",VF53474390,Docattach
"Monday, September 30, 2019",VP66356890,Apply Check
"Monday, September 30, 2019",VF53482840,Docattach
"Monday, September 30, 2019",VP66372990,Apply Check
"Monday, September 30, 2019",VF53431120,Docattach
"Monday, September 30, 2019",VF53458850,Docattach
"Monday, September 30, 2019",VF53487680,Docattach
"Tuesday, October 1, 2019",VP66372990,Docattach
"Tuesday, October 1, 2019",VF53485150,Docattach
"Tuesday, October 1, 2019",VP66358760,Docattach
"Tuesday, October 1, 2019",VF53493620,Docattach
"Tuesday, October 1, 2019",VF53514570,Pre Internal
"Tuesday, October 1, 2019",VF53495580,Docattach
"Tuesday, October 1, 2019",VF53495560,Docattach
"Tuesday, October 1, 2019",VF53502160,Docattach
"Tuesday, October 1, 2019",VF53495580,Docattach
"Tuesday, October 1, 2019",VF53491050,Docattach
"Tuesday, October 1, 2019",VF53500600,Docattach
"Tuesday, October 1, 2019",AT10483260,Docattach
"Wednesday, October 2, 2019",VF53495580,Docattach
"Wednesday, October 2, 2019",VF53495560,Docattach
"Wednesday, October 2, 2019",VF53497920,Docattach
"Wednesday, October 2, 2019",VF53510300,Docattach
"Wednesday, October 2, 2019",VP66366000,Paycase
"Wednesday, October 2, 2019",VF53499080,Reissue
"Wednesday, October 2, 2019",VP66370630,Paycase
"Wednesday, October 2, 2019",VP66363780,Paycase
"Wednesday, October 2, 2019",VP66373610,Docattach
"Wednesday, October 2, 2019",VP66358760,Docattach
"Wednesday, October 2, 2019",VF53476580,Docattach
"Wednesday, October 2, 2019",VF53511690,Docattach
"Wednesday, October 2, 2019",VF53495340,Docattach
"Wednesday, October 2, 2019",VF53503150,Reissue
"Wednesday, October 2, 2019",LTC5349010,Docattach
"Wednesday, October 2, 2019",VP66369450,Docattach
"Thursday, October 3, 2019",VF53499080,Reissue
"Thursday, October 3, 2019",VF53503150,Reissue
"Thursday, October 3, 2019",VF53514930,Pre Internal
"Thursday, October 3, 2019",VF53495580,Docattach
"Thursday, October 3, 2019",VF53479160,Docattach
"Thursday, October 3, 2019",VF53501770,Docattach
"Thursday, October 3, 2019",VF53515780,EFT TIA
"Thursday, October 3, 2019",VF53442390,Docattach
"Thursday, October 3, 2019",VF53463590,Docattach
"Thursday, October 3, 2019",VF53515370,EFT TIA
"Thursday, October 3, 2019",VF53494730,Paycase
"Thursday, October 3, 2019",VF53494710,Paycase
"Friday, October 4, 2019",VF53489270,Docattach
"Friday, October 4, 2019",VM60004050,Docattach
"Friday, October 4, 2019",VF53429050,Docattach
"Friday, October 4, 2019",LTC5334290,Docattach
"Friday, October 4, 2019",AT10496660,EFT TIA
"Friday, October 4, 2019",AT10494450,Docattach
"Friday, October 4, 2019",VF53515910,EFT TIA
"Friday, October 4, 2019",VF53486710,Docattach
"Friday, October 4, 2019",VF53463590,Docattach
"Monday, October 7, 2019",VF53485140,Docattach
"Monday, October 7, 2019",VF53490230 ,Docattach
"Monday, October 7, 2019",VF53491110,Docattach
"Monday, October 7, 2019",VP66371260,Apply Check
"Monday, October 7, 2019",VP66369410,Docattach
"Monday, October 7, 2019",VF53442690,Docattach
"Monday, October 7, 2019",VF53464030 ,Docattach
"Monday, October 7, 2019",VF53464050 ,Docattach
"Monday, October 7, 2019",VF53494610,Docattach
"Monday, October 7, 2019",VF53346390,Docattach
"Monday, October 7, 2019",VP66347500 ,Docattach
"Monday, October 7, 2019",VP66372780,Docattach
"Tuesday, October 8, 2019",VF53510300,SIT set up
"Tuesday, October 8, 2019",VF53489270,Docattach
"Tuesday, October 8, 2019",VF53505550,Docattach
"Tuesday, October 8, 2019",VF53489270,Docattach
"Tuesday, October 8, 2019",VF53516610,Pre Internal
"Tuesday, October 8, 2019",VF53495560,Docattach
"Tuesday, October 8, 2019",VF53491180 ,Docattach
"Tuesday, October 8, 2019",VF53464030,Docattach
"Tuesday, October 8, 2019",VF53501770,Docattach
"Tuesday, October 8, 2019",VF53475410,Docattach
"Tuesday, October 8, 2019",VP66362320,Docattach
"Wednesday, October 9, 2019",VP66370070,Docattach
"Wednesday, October 9, 2019",AT10490800,Docattach
"Wednesday, October 9, 2019",VF53478550,Docattach
"Wednesday, October 9, 2019",VF53493300,Docattach
"Wednesday, October 9, 2019",VP66367650,Docattach
"Wednesday, October 9, 2019",VF53517050,EFT TIA
"Wednesday, October 9, 2019",VP66368020,Reissue
"Wednesday, October 9, 2019",VP66368660,Docattach
"Wednesday, October 9, 2019",VP66372430,Docattach
"Wednesday, October 9, 2019",VF53491320,Docattach
"Wednesday, October 9, 2019",VF53416670,Docattach
"Wednesday, October 9, 2019",VF53434100,Docattach
"Wednesday, October 9, 2019",VP66378380,Paycase
"Wednesday, October 9, 2019",VF53458180,Docattach
"Wednesday, October 9, 2019",VP66378380,Paycase
"Thursday, October 10, 2019",VP66368020,Reissue
"Thursday, October 10, 2019",VF53503150,Docattach
"Thursday, October 10, 2019",VF53495050,Docattach
"Thursday, October 10, 2019",VF53502250,Docattach
"Thursday, October 10, 2019",VP66355230,Docattach
"Thursday, October 10, 2019",VP66378380,Paycase
"Thursday, October 10, 2019",VF53490570,Paycase
"Thursday, October 10, 2019",VF53518300,EFT TIA
"Thursday, October 10, 2019",VP66363520,Docattach
"Friday, October 11, 2019",VP66370430,Paycase
"Friday, October 11, 2019",VF53518180,Apply Check
"Friday, October 11, 2019",VF53482810,Docattach
"Friday, October 11, 2019",VP66377670,Docattach
"Friday, October 11, 2019",VF53495580,Docattach
"Friday, October 11, 2019",VF53489270,Docattach
"Friday, October 11, 2019",VF52600490,Docattach
"Friday, October 11, 2019",VF53511690,Docattach
"Friday, October 11, 2019",VF53495560,Docattach
"Friday, October 11, 2019",VP66378080,Apply Check
"Monday, October 14, 2019",VF53463090,SIT set up
"Monday, October 14, 2019",VF53413920,SIT set up
"Monday, October 14, 2019",VF53482840,Docattach
"Monday, October 14, 2019",AT10492040,Docattach
"Monday, October 14, 2019",VF53504350,Docattach
"Monday, October 14, 2019",VF53498780 ,Docattach
"Monday, October 14, 2019",VP66373610,Reissue
"Monday, October 14, 2019",LTC5344850,Docattach
"Monday, October 14, 2019",VF53474740,Paycase
"Monday, October 14, 2019",VF53511120,Docattach
"Monday, October 14, 2019",VP66374970 ,Docattach
"Monday, October 14, 2019",VF53460300,Docattach
"Tuesday, October 15, 2019",VP66373610,Reissue
"Tuesday, October 15, 2019",VF53519200,Pre Internal
"Tuesday, October 15, 2019",VF53499920,Docattach
"Tuesday, October 15, 2019",VP66377080,Docattach
"Tuesday, October 15, 2019",VM60004060,Docattach
"Tuesday, October 15, 2019",VF53451490,Docattach
"Tuesday, October 15, 2019",VF53476110,Docattach
"Tuesday, October 15, 2019",VF53498780,Docattach
"Tuesday, October 15, 2019",VF53503000,Docattach
"Tuesday, October 15, 2019",VF53473470,Reissue
"Tuesday, October 15, 2019",VP66373130,Paycase
"Wednesday, October 16, 2019",VF53473470,Reissue
"Wednesday, October 16, 2019",VF53506740,Docattach
"Wednesday, October 16, 2019",VF53498780,Docattach
"Wednesday, October 16, 2019",VF53499920,Docattach
"Wednesday, October 16, 2019",VF53487070,Docattach
"Wednesday, October 16, 2019",VF53498430,Apply Check
"Wednesday, October 16, 2019",VF53497390,Docattach
"Wednesday, October 16, 2019",VF53498550,Docattach
"Wednesday, October 16, 2019",VF53504350,Paycase
"Wednesday, October 16, 2019",VP66362640,Paycase
"Wednesday, October 16, 2019",VF53499800,Paycase
"Wednesday, October 16, 2019",VF53494110,Paycase
"Wednesday, October 16, 2019",VF53508210,Paycase
"Wednesday, October 16, 2019",VF53496310,Docattach
"Wednesday, October 16, 2019",VP66369080,Paycase
"Thursday, October 17, 2019",VP66362640,Paycase
"Thursday, October 17, 2019",VF53504350,Paycase
"Thursday, October 17, 2019",VF53512530,Docattach
"Thursday, October 17, 2019",VF53477060,Docattach
"Thursday, October 17, 2019",VF53486480,Docattach
"Thursday, October 17, 2019",AT10490730,Prime NSF
"Thursday, October 17, 2019",VP66360890,Docattach
"Thursday, October 17, 2019",VP66367600,Docattach
"Thursday, October 17, 2019",VF53464540,Docattach
"Thursday, October 17, 2019",VP66369800,Docattach
"Thursday, October 17, 2019",VF53502280,Docattach
"Thursday, October 17, 2019",VF53408470,Docattach
"Thursday, October 17, 2019",VF53504340,Docattach
"Thursday, October 17, 2019",VF53505290,Paycase
"Friday, October 18, 2019",VF53501520 ,Docattach
"Friday, October 18, 2019",VP66371950,Apply Check
"Friday, October 18, 2019",VF53500620,Apply Check
"Friday, October 18, 2019",VF53467100,Docattach
"Friday, October 18, 2019",VF53498430,Docattach
"Friday, October 18, 2019",VP66379390,Paycase
"Friday, October 18, 2019",VF53501520 ,Docattach
"Friday, October 18, 2019",VF53521200,Pre Internal
"Friday, October 18, 2019",VF53497390,Paycase
"Friday, October 18, 2019",VF53508210 ,Docattach
"Friday, October 18, 2019",VF53501520,Docattach
"Friday, October 18, 2019",VF53478600,Docattach
"Friday, October 18, 2019",VF53512530,Paycase
"Friday, October 18, 2019",VP66372450,Docattach
"Monday, October 21, 2019",VF53501520,Docattach
"Monday, October 21, 2019",VF53506740,Docattach
"Monday, October 21, 2019",VF53498780,Docattach
"Monday, October 21, 2019",VF53512530,SIT set up
"Monday, October 21, 2019",VF53515180,Docattach
"Monday, October 21, 2019",VF53515600,Docattach
"Monday, October 21, 2019",VP66378030,Docattach
"Monday, October 21, 2019",VP66378820,Docattach
"Monday, October 21, 2019",VF53515180,Docattach
"Monday, October 21, 2019",VP66378890,Docattach
"Monday, October 21, 2019",LTC5350660,Docattach
"Monday, October 21, 2019",VF53478420,Docattach
"Monday, October 21, 2019",VF53462350,Docattach
"Tuesday, October 22, 2019",VF53512530,SIT set up
"Tuesday, October 22, 2019",VP66364030,Docattach
"Tuesday, October 22, 2019",VP66370370,Paycase
"Tuesday, October 22, 2019",VP66370720,Docattach
"Tuesday, October 22, 2019",VP66378820,Paycase
"Tuesday, October 22, 2019",VP66377670,Docattach
"Tuesday, October 22, 2019",VP66365170,Reissue
"Tuesday, October 22, 2019",VP66365730,Docattach
"Tuesday, October 22, 2019",VM60004070,Docattach
"Tuesday, October 22, 2019",LTC5339190,Docattach
"Tuesday, October 22, 2019",VF53475860,Docattach
"Tuesday, October 22, 2019",VF53506100,Paycase
"Tuesday, October 22, 2019",VF53522580,EFT TIA
"Tuesday, October 22, 2019",LTC5350060,Docattach
"Wednesday, October 23, 2019",VF53488950 ,Docattach
